row_id;bin;borough;neighborhood;zipcode;map_pluto_bbl;bldgclass;bldgclass_group;landuse;landuse_label;centroid_lon;centroid_lat;numfloors;height_roof;construction_year;ground_elevation;shape_area;distance_to_sidewalk_m;delivery_point_source;amr_accessibility_probability_estimated;amr_index_estimated
24703;1060312;Manhattan;Harlem (North);Unknown;1020240053;B3;B;1;One & two family;-73.94375511;40.81845286;3;44.20485228;1910;26;172.0664063;4.836823412;addresspoint;0.192057473;19.20574732
24704;1031388;Manhattan;Upper West Side (Central);Unknown;1011990061;D7;D;4;Mixed residential/commercial;-73.97204811;40.78612695;6;71.03;1906;94;;2.364673659;addresspoint;0.696919226;69.69192261
24705;1049906;Manhattan;Upper East Side-Yorkville;Unknown;1015450048;C1;C;2;Multi-family walk-up;-73.95278215;40.77554153;5;57.92;1920;57;325.3398438;1.383945126;addresspoint;0.160274634;16.02746339
24706;1001014;Manhattan;Financial District-Battery Park City;Unknown;1000420001;D6;D;4;Mixed residential/commercial;-74.00722732;40.70672976;24;298.05;1930;10;;0.811418745;addresspoint;0.852282838;85.22828383
24707;1044383;Manhattan;Upper East Side-Lenox Hill-Roosevelt Island;Unknown;1014370124;S3;S;4;Mixed residential/commercial;-73.96072066;40.76175678;4;39.1;1910;44;156.8125;9.28669674;centroid_fallback;0.64978542;64.97854197
24708;1032591;Manhattan;Upper West Side (Central);Unknown;1012260010;C1;C;2;Multi-family walk-up;-73.96986084;40.79317054;3;45.03;1900;98;159.6210938;13.29992023;centroid_fallback;0.077678611;7.767861077
24709;1013869;Manhattan;Chelsea-Hudson Yards;Unknown;1007680007;S9;S;4;Mixed residential/commercial;-74.0000877;40.74218552;3;33.71;1920;20;239.3476563;10.41207487;centroid_fallback;0.674912752;67.49127516
24710;1031110;Manhattan;Upper West Side (Central);Unknown;1011860043;A4;A;1;One & two family;-73.98275664;40.78392229;5;61.39;1895;57;196.21875;1.214596114;addresspoint;0.139903612;13.9903612
24711;1020090;Manhattan;Murray Hill-Kips Bay;Unknown;1009130024;B1;B;1;One & two family;-73.97727178;40.74388061;3;43.83;1920;26;149.3164063;3.387248267;addresspoint;0.08378124;8.378123979
24712;1091659;Manhattan;Inwood;Unknown;1022330010;D6;D;4;Mixed residential/commercial;-73.92603326;40.86557484;12;127;2024;25;;3.001565637;addresspoint;0.86344589;86.34458897
24713;1063232;Manhattan;Washington Heights (South);Unknown;1021330062;C7;C;4;Mixed residential/commercial;-73.93519177;40.84682248;5;58.07464115;1910;185;413.8203125;0;addresspoint;0.51896439;51.89643898
24714;1006203;Manhattan;East Village;Unknown;1004460006;S9;S;4;Mixed residential/commercial;-73.98888696;40.72647691;4.5;51.5;1841;35;214.3164063;3.898296912;addresspoint;0.576776595;57.67765948
24715;1053748;Manhattan;Harlem (North);Unknown;1017270052;C5;C;2;Multi-family walk-up;-73.94149307;40.81000287;3;40.56;1883;24;203.8671875;8.503977244;addresspoint;0.164356426;16.43564256
24716;1053821;Manhattan;Harlem (North);Unknown;1017280143;C3;C;2;Multi-family walk-up;-73.94036188;40.81038555;3;44.91;1910;22;140.5664063;3.751339842;addresspoint;0.114692938;11.46929378
24717;1052274;Manhattan;East Harlem (North);Unknown;1016430070;D7;D;4;Mixed residential/commercial;-73.94304623;40.79894096;5;67.7804478;1900;29;450.2929688;0.979606245;addresspoint;0.750283047;75.02830469
24718;1005196;Manhattan;East Village;Unknown;1004060001;C4;C;2;Multi-family walk-up;-73.98104605;40.72910994;4;39.5;1910;17;227.0507813;3.523411175;addresspoint;0.216613395;21.66133947
24719;1041529;Manhattan;Upper East Side-Carnegie Hill;Unknown;1013887502;R1;R;2;Multi-family walk-up;-73.96372633;40.77218866;4;55;1886;60;222.6757813;5.792317111;addresspoint;0.145297674;14.5297674
24720;1039667;Manhattan;East Midtown-Turtle Bay;Unknown;1013440045;A4;A;1;One & two family;-73.96695086;40.75567933;4;42.67;1910;34;149.3398438;8.084669874;centroid_fallback;0.140497332;14.0497332
24721;1049867;Manhattan;Upper East Side-Yorkville;Unknown;1015440051;C7;C;4;Mixed residential/commercial;-73.95348848;40.77494331;4;50.38220443;1920;52;381.5039063;0.949569447;addresspoint;0.638901758;63.8901758
24722;1009269;Manhattan;Greenwich Village;Unknown;1005680032;W6;W;8;Public facilities;-73.99462039;40.7332984;5;58.90025323;1887;31;338.2578125;3.311760503;addresspoint;0.526602501;52.66025005
24723;1059871;Manhattan;Morningside Heights;Unknown;1019940060;D1;D;3;Multi-family elevator;-73.96081144;40.81450783;6;76.39;1926;68;539.9453125;3.299915481;addresspoint;0.47530709;47.53070897
24724;1054300;Manhattan;East Harlem (North);Unknown;1017560005;C6;C;2;Multi-family walk-up;-73.93886553;40.81015902;5;65.57;1900;20;292.140625;12.67532501;centroid_fallback;0.132262616;13.22626163
24725;1004347;Manhattan;Lower East Side;Unknown;1003550074;C3;C;2;Multi-family walk-up;-73.98567567;40.72074914;4;49.84;1900;28;178.1367188;2.878877362;addresspoint;0.11795425;11.79542504
24726;1078475;Manhattan;Hell's Kitchen;Unknown;1007360039;C7;C;4;Mixed residential/commercial;-73.99462723;40.75661947;5;50.12;1900;36;202.515625;1.190983828;addresspoint;0.616954347;61.69543474
24727;1004763;Manhattan;East Village;Unknown;1003920005;C2;C;2;Multi-family walk-up;-73.97991351;40.72652724;4;62.2;1849;11;202.6328125;2.384569022;addresspoint;0.11214637;11.214637
24728;1080111;Manhattan;Greenwich Village;Unknown;1005510011;O2;O;5;Commercial & office;-73.99787544;40.73208367;3.5;67.28;1925;23;240.234375;6.646010703;addresspoint;0.617773344;61.77733436
24729;1087172;Manhattan;Tribeca-Civic Center;Unknown;1002187502;RM;R;4;Mixed residential/commercial;-74.01104627;40.72242865;8;160.44;2005;6;326.3320313;4.902347656;addresspoint;0.834915817;83.4915817
24730;1056715;Manhattan;Upper West Side-Manhattan Valley;Unknown;1018817503;RM;R;4;Mixed residential/commercial;-73.96525622;40.8033292;12;136;1911;104;718.875;4.058788198;addresspoint;0.79993283;79.99328296
24731;1051152;Manhattan;Upper East Side-Yorkville;Unknown;1015780044;C6;C;2;Multi-family walk-up;-73.94830757;40.77284226;5;61.54;1920;37;281.9648438;0.956130399;addresspoint;0.175005222;17.50052217
24732;1086364;Manhattan;Washington Heights (North);Unknown;1021797503;R4;R;3;Multi-family elevator;-73.93773649;40.85642837;6;71;2002;222;592.390625;6.651196577;addresspoint;0.512861676;51.28616761
24733;1041638;Manhattan;Upper East Side-Carnegie Hill;Unknown;1013890007;A4;A;1;One & two family;-73.965276;40.77368905;5;85.38;1893;63;378.3984375;1.986879086;addresspoint;0.13447772;13.44777204
24734;1052532;Manhattan;East Harlem (North);Unknown;1016650018;C7;C;4;Mixed residential/commercial;-73.93897113;40.7968518;6;74.9647766;1910;16;391.3164063;2.31265129;addresspoint;0.672374521;67.23745213
24735;1005181;Manhattan;East Village;Unknown;1004050034;C4;C;2;Multi-family walk-up;-73.97941559;40.72787955;5;50.25;1930;13;284.4921875;2.073072672;addresspoint;0.268023044;26.80230439
24736;1027047;Manhattan;Hell's Kitchen;Unknown;1010790063;C7;C;4;Mixed residential/commercial;-73.99408306;40.76618403;5;58.38;1901;27;243.9960938;1.411253919;addresspoint;0.623401508;62.34015081
24737;1003870;Manhattan;Chinatown-Two Bridges;Unknown;1002990028;C7;C;4;Mixed residential/commercial;-73.99184751;40.71541847;5;59.65;1900;41;186.0078125;8.170963992;addresspoint;0.563097748;56.30977477
24738;1002665;Manhattan;SoHo-Little Italy-Hudson Square;Unknown;1002070012;C7;C;4;Mixed residential/commercial;-73.99903099;40.71841277;5;49.42;1910;20;179.5195313;1.700792034;addresspoint;0.643037601;64.30376008
24739;1054087;Manhattan;East Harlem (North);Unknown;1017510013;C0;C;2;Multi-family walk-up;-73.9405244;40.80678138;3;45.9;1909;23;176.890625;5.667406742;addresspoint;0.172050572;17.20505719
24740;1000863;Manhattan;Financial District-Battery Park City;Unknown;1000330001;O4;O;5;Commercial & office;-74.00823952;40.70420866;26;349.73;1969;8;;1.383489703;addresspoint;0.820519454;82.05194544
24741;1026406;Manhattan;Hell's Kitchen;Unknown;1010540013;C4;C;2;Multi-family walk-up;-73.99322641;40.76062482;5;55.68;1901;38;494.609375;4.450985137;addresspoint;0.223733255;22.37332547
24742;1003312;Manhattan;Chinatown-Two Bridges;Unknown;1002760035;C7;C;4;Mixed residential/commercial;-73.9951564;40.71205791;5;61.04;1900;24;313.8007813;1.227396475;addresspoint;0.633468778;63.34687779
24743;1014021;Manhattan;Chelsea-Hudson Yards;Unknown;1007700020;C4;C;2;Multi-family walk-up;-73.99849246;40.74305477;5;61.27;1901;20;245.8242188;1.578343836;addresspoint;0.21342186;21.34218601
24744;1044167;Manhattan;Upper East Side-Lenox Hill-Roosevelt Island;Unknown;1014330012;C6;C;2;Multi-family walk-up;-73.95660796;40.77329907;4;43.26;1910;48;247.8554688;2.747344917;addresspoint;0.14865683;14.86568301
24745;1051909;Manhattan;East Harlem (South);Unknown;1016310012;K2;K;5;Commercial & office;-73.94806285;40.79065725;2;31.22258563;1960;14;551.7421875;2.896652914;addresspoint;0.838290645;83.82906451
24746;1044200;Manhattan;Upper East Side-Lenox Hill-Roosevelt Island;Unknown;1014350016;K9;K;5;Commercial & office;-73.96219665;40.760888;5;175.02;1979;55;;2.2705398;addresspoint;0.715758909;71.57589088
24747;1059759;Manhattan;Manhattanville-West Harlem;Unknown;1019880021;C1;C;2;Multi-family walk-up;-73.95363143;40.81884195;5;62;1905;106;401.3710938;3.944700652;addresspoint;0.121200869;12.12008686
24748;1059786;Manhattan;Manhattanville-West Harlem;Unknown;1019880088;C6;C;2;Multi-family walk-up;-73.95362288;40.81977973;5;63.18;1915;108;422.9960938;4.004290606;addresspoint;0.136002012;13.6002012
24749;1038644;Manhattan;East Midtown-Turtle Bay;Unknown;1013320147;K4;K;4;Mixed residential/commercial;-73.96644452;40.76117157;5;56.93;1900;54;351.3007813;1.779549928;addresspoint;0.746455303;74.64553027
24750;1047098;Manhattan;Upper East Side-Carnegie Hill;Unknown;1015040129;B9;B;1;One & two family;-73.95503256;40.78445903;4;44.07;1925;111;151.2109375;4.990488727;addresspoint;0.069507009;6.950700904
24751;1012158;Manhattan;West Village;Unknown;1006430057;D0;D;3;Multi-family elevator;-74.00666922;40.73906211;4;65.52;1981;11;482.8359375;1.334989595;addresspoint;0.8642197;86.42196999
24752;1077985;Manhattan;East Village;Unknown;1004600049;C7;C;4;Mixed residential/commercial;-73.99020578;40.72675553;6;65.77;1897;38;265.515625;3.990508599;addresspoint;0.613699681;61.36996809
24753;1086150;Manhattan;East Harlem (North);Unknown;1017450146;C0;C;2;Multi-family walk-up;-73.94284056;40.80144839;4;36.36778223;2001;32;163.5;5.54934271;addresspoint;0.306618097;30.66180967
24754;1054999;Manhattan;Harlem (South);Unknown;1018220055;C1;C;2;Multi-family walk-up;-73.95322995;40.80077844;5;63.6044144;1900;28;311.6445313;3.190526696;addresspoint;0.147540102;14.7540102
24755;1009582;Manhattan;Greenwich Village;Unknown;1005750048;M1;M;8;Public facilities;-73.99528725;40.73450515;4;60.07;1846;33;;6.883593308;addresspoint;0.23374404;23.37440402
24756;1047440;Manhattan;Upper East Side-Carnegie Hill;Unknown;1015077501;RM;R;4;Mixed residential/commercial;-73.95493479;40.78729134;18;174;1981;82;249.9140625;2.280793084;addresspoint;0.895286908;89.52869083
24757;1031004;Manhattan;Upper West Side (Central);Unknown;1011840071;M1;M;8;Public facilities;-73.98415884;40.78160195;4;51.36;1894;76;209.9179688;2.69034467;addresspoint;0.27980714;27.98071399
24758;1006410;Manhattan;East Village;Unknown;1004510019;C7;C;4;Mixed residential/commercial;-73.98590892;40.7291859;6;63.4;1900;28;502.1523438;1.362012451;addresspoint;0.679023926;67.90239257
24759;1028669;Manhattan;Upper West Side-Lincoln Square;Unknown;1011260028;D3;D;3;Multi-family elevator;-73.97582365;40.77729919;6;76.993756;1903;85;280.6289063;3.774406832;addresspoint;0.432050982;43.20509816
24760;1061326;Manhattan;Hamilton Heights-Sugar Hill;Unknown;1020590060;C0;C;2;Multi-family walk-up;-73.94747839;40.82492402;4;49.01;1896;124;180.7382813;2.18018634;addresspoint;0.129860841;12.98608405
24761;1061880;Manhattan;Hamilton Heights-Sugar Hill;Unknown;1020750005;D1;D;3;Multi-family elevator;-73.95060661;40.82503855;6;72.23;1910;106;770.8671875;3.292737019;addresspoint;0.452701998;45.27019984
24762;1011714;Manhattan;West Village;Unknown;1006290044;D1;D;3;Multi-family elevator;-74.00352468;40.73957618;6;59.42707374;1964;25;;4.92462814;addresspoint;0.554312633;55.43126333
24763;1090078;Manhattan;East Harlem (South);Unknown;1016160141;C0;C;2;Multi-family walk-up;-73.94631386;40.7961127;3;16.95363803;;9;141.9335938;22.04539438;centroid_fallback;0.149539732;14.95397321
24764;1059674;Manhattan;Morningside Heights;Unknown;1019770028;C1;C;2;Multi-family walk-up;-73.95867;40.81104721;6;67.74;1905;78;347.5390625;13.16808846;centroid_fallback;0.117192221;11.71922212
24765;1080249;Manhattan;West Village;Unknown;1006410065;O8;O;4;Mixed residential/commercial;-74.00736051;40.73775247;3;45;1870;14;833.765625;4.723645384;addresspoint;0.315192236;31.51922356
24766;1013005;Manhattan;Hell's Kitchen;Unknown;1007370043;M2;M;8;Public facilities;-73.99433456;40.7572198;4;59.27;1900;30;688.015625;3.133225423;addresspoint;0.184182201;18.41822005
24767;1017876;Manhattan;Gramercy;Unknown;1008740028;B1;B;1;One & two family;-73.98621851;40.73634439;4;49.7;1855;31;123.8945313;3.986401322;addresspoint;0.056223875;5.622387541
24768;1017015;Manhattan;Midtown South-Flatiron-Union Square;Unknown;1008620024;D4;D;3;Multi-family elevator;-73.98347902;40.74655692;12;151.28;1912;42;;1.734909106;addresspoint;0.596204674;59.62046743
24769;1055695;Manhattan;Upper West Side-Manhattan Valley;Unknown;1018430037;C1;C;2;Multi-family walk-up;-73.95975474;40.79941134;6;66.58;1929;63;535.8085938;1.149074796;addresspoint;0.196861484;19.68614836
24770;1001717;Manhattan;Chinatown-Two Bridges;Unknown;1001620054;O5;O;5;Commercial & office;-73.99755023;40.71458355;4;52.71;1920;38;383.3789063;3.525750859;addresspoint;0.848038364;84.80383638
24771;1051386;Manhattan;Upper East Side-Yorkville;Unknown;1015900036;D6;D;4;Mixed residential/commercial;-73.94558588;40.77302047;15;144.37;1951;42;;6.11590198;addresspoint;0.807363732;80.73637317
24772;1076678;Manhattan;Harlem (North);Unknown;1019587501;R1;R;2;Multi-family walk-up;-73.94848607;40.81540462;5;60;1950;33;389.2226563;4.128912703;addresspoint;0.272029591;27.20295906
24773;1004597;Manhattan;East Village;Unknown;1003850030;M1;M;8;Public facilities;-73.98121895;40.72170981;3;36.86;1920;16;380.4179688;4.03564009;addresspoint;0.384055259;38.40552591
24774;1044837;Manhattan;Upper East Side-Lenox Hill-Roosevelt Island;Unknown;1014450007;D4;D;3;Multi-family elevator;-73.95829272;40.7672852;12;109.91;1960;56;;4.45024278;addresspoint;0.691997118;69.1997118
24775;1079557;Manhattan;SoHo-Little Italy-Hudson Square;Unknown;1002280007;K4;K;4;Mixed residential/commercial;-74.00407715;40.72142005;2;33.1;1915;9;65.5;22.76975435;centroid_fallback;0.629191049;62.91910488
24776;1087574;Manhattan;SoHo-Little Italy-Hudson Square;Unknown;1002287501;RM;R;4;Mixed residential/commercial;-74.00382553;40.72134729;7;80;2003;8;878.8085938;20.04261201;addresspoint;0.872769132;87.27691318
24777;1081497;Manhattan;East Harlem (North);Unknown;1016210012;C4;C;2;Multi-family walk-up;-73.94573766;40.79970373;5;57.82;1930;23;294.7578125;2.700878861;addresspoint;0.252170039;25.21700392
24778;1005122;Manhattan;East Village;Unknown;1004040005;C2;C;2;Multi-family walk-up;-73.98149218;40.72815307;4;40.11;1900;18;138.6835938;0.440967534;addresspoint;0.16298856;16.29885603
24779;1083524;Manhattan;West Village;Unknown;1005860042;S3;S;4;Mixed residential/commercial;-74.00398389;40.73013274;4;30;1828;12;135.5546875;1.798966;addresspoint;0.58820344;58.82034397
24780;1085985;Manhattan;East Harlem (North);Unknown;1016230136;C0;C;2;Multi-family walk-up;-73.94541718;40.80161938;4;36.02;2000;22;118.6484375;5.018439666;addresspoint;0.310024953;31.00249525
24781;1079767;Manhattan;Harlem (North);Unknown;1020150005;C7;C;4;Mixed residential/commercial;-73.93792922;40.82257424;6;68.51;1991;20;447.8320313;1.359024022;addresspoint;0.795883083;79.5883083
24782;1027024;Manhattan;Hell's Kitchen;Unknown;1010780008;C1;C;2;Multi-family walk-up;-73.99412694;40.76509453;6;80.44;1910;26;794.8203125;22.44114553;addresspoint;0.150616471;15.06164707
24783;1057765;Manhattan;Harlem (South);Unknown;1019070133;C2;C;2;Multi-family walk-up;-73.94694974;40.80637346;4;57.94;1886;23;182.09375;5.923092558;addresspoint;0.12729038;12.729038
24784;1041963;Manhattan;Upper East Side-Carnegie Hill;Unknown;1013960005;S1;S;4;Mixed residential/commercial;-73.96825212;40.76415894;4;57.83;1910;45;309.4375;4.843234449;addresspoint;0.482403463;48.24034628
24785;1089350;Manhattan;Washington Heights (South);Unknown;1021360245;G1;G;10;Parking facilities;-73.94446427;40.84037513;8;13.60922428;1964;121;224.578125;34.86063304;centroid_fallback;0.676831774;67.68317736
24786;1059668;Manhattan;Morningside Heights;Unknown;1019760061;D7;D;4;Mixed residential/commercial;-73.96088995;40.81148758;6;67.4;1926;100;;2.882261458;addresspoint;0.722204147;72.22041469
24787;1065088;Manhattan;Inwood;Unknown;1022500086;C1;C;2;Multi-family walk-up;-73.91863476;40.87176062;5;61.32899056;1926;54;657.5898438;2.627280065;addresspoint;0.19443218;19.44321797
24788;1024784;Manhattan;Midtown-Times Square;Unknown;1010200057;H3;H;5;Commercial & office;-73.98596903;40.76118685;7;82.13;1925;55;494.5429688;1.188871993;addresspoint;0.585380771;58.53807715
24789;1057633;Manhattan;Harlem (South);Unknown;1019050036;C6;C;2;Multi-family walk-up;-73.9478289;40.8051901;6;77.87;1907;23;953.8554688;2.079478763;addresspoint;0.244149408;24.41494079
24790;1031679;Manhattan;Upper West Side (Central);Unknown;1012080029;D3;D;3;Multi-family elevator;-73.96571913;40.79080816;16;173.89;1929;103;;1.996330849;addresspoint;0.617787481;61.77874807
24791;1058929;Manhattan;Harlem (North);Unknown;1019410148;B9;B;1;One & two family;-73.94475103;40.81644555;3;44.83;1964;27;137.4648438;3.043123223;addresspoint;0.113072744;11.30727439
24792;1002418;Manhattan;Chinatown-Two Bridges;Unknown;1002010027;C7;C;4;Mixed residential/commercial;-73.99772266;40.71578601;5;62.51;1915;36;293.2226563;2.904643805;addresspoint;0.633736658;63.37366576
24793;1057782;Manhattan;Harlem (South);Unknown;1019080019;B9;B;1;One & two family;-73.94758723;40.80715351;5;70.52930443;1910;28;121.8125;5.408464863;addresspoint;0.082175955;8.217595484
24794;1058784;Manhattan;Harlem (North);Unknown;1019380035;C7;C;4;Mixed residential/commercial;-73.9451227;40.81400631;5;58.29;1910;29;288.5742188;2.385119172;addresspoint;0.638551442;63.85514416
24795;1085171;Manhattan;Upper East Side-Lenox Hill-Roosevelt Island;Unknown;1014210021;D6;D;4;Mixed residential/commercial;-73.96165043;40.76582134;45;62.7;1979;68;192.8164063;1.482594715;addresspoint;0.99409597;99.40959701
24796;1012568;Manhattan;Chelsea-Hudson Yards;Unknown;1007170001;C7;C;4;Mixed residential/commercial;-74.00562372;40.74522819;5;52.83;1900;9;312.609375;4.865392469;centroid_fallback;0.638572334;63.85723341
24797;1032553;Manhattan;Upper West Side (Central);Unknown;1012250015;A4;A;1;One & two family;-73.96990177;40.79237119;4;44.05283498;1910;109;174.5703125;5.364246327;addresspoint;0.114487239;11.44872391
24798;1007318;Manhattan;SoHo-Little Italy-Hudson Square;Unknown;1004870028;S3;S;4;Mixed residential/commercial;-74.00139222;40.72413891;3.75;45.98;1819;18;157.2695313;1.444445517;addresspoint;0.547107781;54.71077808
24799;1078124;Manhattan;West Village;Unknown;1006100021;S5;S;4;Mixed residential/commercial;-74.00152749;40.73436699;3;32.69;1900;21;177.3203125;1.121063304;addresspoint;0.68826106;68.826106
24800;1087742;Manhattan;Upper East Side-Yorkville;Unknown;1015847501;RM;R;4;Mixed residential/commercial;-73.94441815;40.77608987;19;212;2005;26;;5.963971745;addresspoint;0.917883709;91.78837094
24801;1083184;Manhattan;East Harlem (North);Unknown;1016400139;W1;W;8;Public facilities;-73.94152596;40.79740114;3;31.17272006;1964;23;;7.246074679;addresspoint;0.562612313;56.26123126
24802;1061876;Manhattan;Hamilton Heights-Sugar Hill;Unknown;1020740119;B1;B;1;One & two family;-73.95008691;40.82397091;3;43;1926;125;143.5585938;4.666140642;addresspoint;0.058670524;5.867052411
24803;1087805;Manhattan;East Harlem (North);Unknown;1016610105;C0;C;2;Multi-family walk-up;-73.94170982;40.79472398;3;38;1997;14;163.3398438;8.569922115;addresspoint;0.279106261;27.91062609
24804;1053744;Manhattan;Harlem (North);Unknown;1017270048;C0;C;2;Multi-family walk-up;-73.94117099;40.80987233;3;40.14;1881;24;199.6367188;8.841302303;addresspoint;0.142313283;14.23132832
24805;1080051;Manhattan;Greenwich Village;Unknown;1005260030;P2;P;8;Public facilities;-74.00186419;40.72866573;4;50.82539493;1890;21;139.4375;5.212737399;addresspoint;0.278428559;27.8428559
24806;1076991;Manhattan;East Village;Unknown;1004060061;C6;C;2;Multi-family walk-up;-73.98076046;40.72902711;5;49.46;1900;16;204.3632813;3.875051676;addresspoint;0.1593913;15.93913
24807;1017847;Manhattan;Gramercy;Unknown;1008730025;C4;C;2;Multi-family walk-up;-73.98668557;40.73581751;6;72.69;1900;33;314.6210938;2.361907015;addresspoint;0.217181388;21.71813876
24808;1032265;Manhattan;Upper West Side (Central);Unknown;1012180110;C1;C;2;Multi-family walk-up;-73.97348421;40.78814477;3;45.53;1890;94;168.2851563;6.161615284;addresspoint;0.085088226;8.508822616
24809;1034513;Manhattan;Midtown-Times Square;Unknown;1012677502;RC;R;5;Commercial & office;-73.97762666;40.75979355;14;125.6686247;1941;69;837.6679688;3.068768264;addresspoint;0.885878366;88.58783661
24810;1061695;Manhattan;Hamilton Heights-Sugar Hill;Unknown;1020680066;B1;B;1;One & two family;-73.94185647;40.83059491;3;47.4470848;1884;135;183.8632813;15.58052283;centroid_fallback;0.034417166;3.441716611
24811;1030089;Manhattan;Upper West Side (Central);Unknown;1011460055;C5;C;2;Multi-family walk-up;-73.97940186;40.78001554;4;58.43;1891;77;203.0351563;3.552258787;addresspoint;0.159969316;15.99693155
24812;1088845;Manhattan;East Village;Unknown;1003720041;D7;D;4;Mixed residential/commercial;-73.97885551;40.72036615;12;148;2013;12;;18.21840167;centroid_fallback;0.864607774;86.46077743
24813;1083638;Manhattan;Midtown South-Flatiron-Union Square;Unknown;1008360010;O6;O;5;Commercial & office;-73.98632491;40.74963527;11;85.64;1912;51;783.5390625;2.60463965;addresspoint;0.891266076;89.1266076
24814;1057005;Manhattan;Morningside Heights;Unknown;1018840048;D3;D;3;Multi-family elevator;-73.96405452;40.80533394;8;90.98;1919;123;845.8320313;1.67180557;addresspoint;0.5633647;56.33647005
24815;1087870;Manhattan;SoHo-Little Italy-Hudson Square;Unknown;1002357501;RM;R;4;Mixed residential/commercial;-73.99879667;40.71867968;7;71;1915;21;;3.441825074;addresspoint;0.777169433;77.71694327
24816;1049883;Manhattan;Upper East Side-Yorkville;Unknown;1015450017;C5;C;2;Multi-family walk-up;-73.95205146;40.774835;3;43.79;1920;50;196.8710938;5.375182248;addresspoint;0.193878728;19.38787278
24817;1001242;Manhattan;Financial District-Battery Park City;Unknown;1000890001;O6;O;5;Commercial & office;-74.00773123;40.71052757;10;168.03;1900;37;;2.817719211;addresspoint;0.776024192;77.60241916
24818;1049896;Manhattan;Upper East Side-Yorkville;Unknown;1015450033;C6;C;2;Multi-family walk-up;-73.9515803;40.77506371;5;59.91;1920;52;260.1367188;0.43139925;addresspoint;0.167023958;16.70239581
24819;1008281;Manhattan;Greenwich Village;Unknown;1005257502;RM;R;4;Mixed residential/commercial;-73.99979607;40.72744395;4;44;1910;27;222.9765625;10.35054981;centroid_fallback;0.692444331;69.24443314
24820;1016921;Manhattan;Midtown South-Flatiron-Union Square;Unknown;1008580078;O4;O;5;Commercial & office;-73.98658167;40.74494394;25;332.1716871;1929;42;;14.34243339;centroid_fallback;0.69138483;69.13848301
24821;1078674;Manhattan;Upper East Side-Yorkville;Unknown;1015580023;C7;C;4;Mixed residential/commercial;-73.94535348;40.78285083;5;55.64984204;1910;8;245.59375;3.288469602;addresspoint;0.649846519;64.98465188
24822;1062252;Manhattan;Hamilton Heights-Sugar Hill;Unknown;1020840062;C1;C;2;Multi-family walk-up;-73.94653846;40.83114842;6;68.81;1910;134;378.1953125;3.445905342;addresspoint;0.120258875;12.02588755
24823;1002402;Manhattan;Chinatown-Two Bridges;Unknown;1002010001;C7;C;4;Mixed residential/commercial;-73.99825053;40.71573159;6;69.91;1910;32;508.4453125;0.671083958;addresspoint;0.688134714;68.81347144
24824;1013613;Manhattan;Chelsea-Hudson Yards;Unknown;1007610002;C7;C;4;Mixed residential/commercial;-73.99451028;40.75533708;5;57.732806;1940;40;306.2421875;1.003707767;addresspoint;0.685505829;68.55058294
24825;1002901;Manhattan;Tribeca-Civic Center;Unknown;1002230020;O2;O;5;Commercial & office;-74.01068854;40.72301036;2;38.23;1910;8;307.7695313;2.433737603;addresspoint;0.633491773;63.34917726
24826;1057041;Manhattan;Morningside Heights;Unknown;1018850051;C5;C;2;Multi-family walk-up;-73.96375121;40.80604187;5;59.61;1900;126;227.8710938;0.439604164;addresspoint;0.166580223;16.6580223
24827;1077610;Manhattan;Lower East Side;Unknown;1003430061;B2;B;1;One & two family;-73.9831555;40.71802261;3;38.19;1850;20;85.7421875;28.25902982;centroid_fallback;0.048157204;4.815720434
24828;1090296;Manhattan;Upper West Side-Lincoln Square;Unknown;1011639999;UNKNOWN;U;Unknown;Unknown / other;-73.9820394;40.77833622;;0;2019;73;23.77734375;14.29292772;centroid_fallback;0.698282812;69.82828121
24829;1036895;Manhattan;East Midtown-Turtle Bay;Unknown;1013110063;K4;K;4;Mixed residential/commercial;-73.96994711;40.76096488;5;57.46449847;1920;42;312.3164063;0.468826357;addresspoint;0.780332203;78.0332203
24830;1016283;Manhattan;Midtown South-Flatiron-Union Square;Unknown;1008517504;RM;R;4;Mixed residential/commercial;-73.98781374;40.7401817;12;150;1907;36;769.2539063;3.109910214;addresspoint;0.834665801;83.4665801
24831;1028811;Manhattan;Upper West Side (Central);Unknown;1011290017;D1;D;3;Multi-family elevator;-73.97532491;40.77957593;6;72.31;1895;83;384.2304688;5.855131041;addresspoint;0.373801223;37.38012231
24832;1051318;Manhattan;Upper East Side-Yorkville;Unknown;1015840011;C4;C;2;Multi-family walk-up;-73.94552405;40.77635872;5;60.54;1900;32;291.5078125;3.89680179;addresspoint;0.201909929;20.19099292
24833;1031383;Manhattan;Upper West Side (Central);Unknown;1011990054;W6;W;8;Public facilities;-73.97136204;40.78584025;6;94.62;1908;95;399.0351563;1.031910346;addresspoint;0.505508645;50.5508645
24834;1006581;Manhattan;East Village;Unknown;1004600019;C1;C;2;Multi-family walk-up;-73.99047176;40.72724584;5;58.75;1866;38;220.8125;0.889384862;addresspoint;0.11681755;11.68175503
24835;1058748;Manhattan;Harlem (North);Unknown;1019370125;B9;B;1;One & two family;-73.94616625;40.81321942;3;41.11;1910;28;134.6992188;5.680219395;addresspoint;0.077055207;7.705520736
